,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0
3,1,6,False,00:45,44707,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,144,0,0
4,1,6,False,01:00,44565,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,142,0,0,57,0,0
5,1,6,False,01:15,44565,0,0,0,0,0,83,0,0,263,0,0,0,0,0,0,0,0,59,0,0,30,0,0
6,1,6,False,01:30,44565,0,0,0,0,0,127,0,0,277,0,0,0,0,0,0,0,0,15,0,0,16,0,0
7,1,6,False,01:45,44565,0,0,0,0,0,0,0,0,285,0,0,142,0,0,0,0,0,0,0,0,8,0,0
8,1,6,False,02:00,43674,0,0,0,0,0,0,0,0,288,0,0,46,0,0,533,0,0,454,0,0,5,0,0
9,1,6,False,02:15,43699,0,0,490,0,0,285,0,0,290,0,0,21,0,0,43,0,0,169,0,0,3,0,0
10,1,6,False,02:30,43710,0,0,523,0,0,371,0,0,291,0,0,10,0,0,10,0,0,83,0,0,2,0,0
11,1,6,False,02:45,43720,0,0,533,0,0,419,0,0,291,0,0,0,0,0,0,0,0,35,0,0,2,0,0
12,1,6,False,03:00,43720,0,0,533,0,0,441,0,0,293,0,0,0,0,0,0,0,0,13,0,0,0,0,0
13,1,6,False,03:15,43720,0,0,533,0,0,447,0,0,293,0,0,0,0,0,0,0,0,7,0,0,0,0,0
