,Yearday,Weekday,Workday,Time,Home,Work,Work_Visit,Bringing,Education,Shop,Visit,Wandering,Hobby,Leisure,Personal_Care,Other,Driving_to_Home,Driving_to_Work,Driving_to_Work_Visit,Driving_to_Bringing,Driving_to_Education,Driving_to_Shop,Driving_to_Visit,Driving_to_Wandering,Driving_to_Hobby,Driving_to_Leisure,Driving_to_Personal_Care,Driving_to_Other
0,1,6,False,00:00,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,False,00:15,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,False,00:30,44938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0
3,1,6,False,00:45,44938,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,26,0,0
4,1,6,False,01:00,44598,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,340,0,0,5,0,0
5,1,6,False,01:15,44598,0,0,0,0,0,176,0,0,61,0,0,0,0,0,0,0,0,164,0,0,1,0,0
6,1,6,False,01:30,44598,0,0,0,0,0,269,0,0,61,0,0,0,0,0,0,0,0,71,0,0,1,0,0
7,1,6,False,01:45,44598,0,0,0,0,0,0,0,0,62,0,0,310,0,0,0,0,0,30,0,0,0,0,0
8,1,6,False,02:00,44230,0,0,0,0,0,15,0,0,62,0,0,114,0,0,240,0,0,339,0,0,0,0,0
9,1,6,False,02:15,44162,0,0,206,0,0,195,0,0,62,0,0,47,0,0,169,0,0,159,0,0,0,0,0
10,1,6,False,02:30,44186,0,0,375,0,0,283,0,0,62,0,0,23,0,0,0,0,0,71,0,0,0,0,0
11,1,6,False,02:45,44198,0,0,375,0,0,330,0,0,62,0,0,11,0,0,0,0,0,24,0,0,0,0,0
12,1,6,False,03:00,44203,0,0,375,0,0,341,0,0,62,0,0,6,0,0,0,0,0,13,0,0,0,0,0
13,1,6,False,03:15,44207,0,0,375,0,0,351,0,0,62,0,0,2,0,0,0,0,0,3,0,0,0,0,0
